サービス名,運営会社,施設名,都道府県,住所,最寄駅,設置場所詳細,営業時間,ブース数,料金（税込）,情報ソース,詳細URL,緯度,経度,ジオコード住所,ジオコードステータス,ジオコードクエリ,ジオコード方法
いいオフィス,,ミニマルワークスペース神田 by PaO,東京都,東京都千代田区内神田3-3-6 フォレシティ内神田1階,神田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/chiyodaku/minimalworkspacekanda-by-pao,35.69249510237222,139.7717714197494,〒101-0047 東京都千代田区内神田3-3-6 フォレシティ内神田1階,OK,https://e-office.space/spaces/kanto/tokyo/chiyodaku/minimalworkspacekanda-by-pao,e-office
いいオフィス,,ビズボ大手町駅前 by PaO,東京都,東京都千代田区神田錦町1-21-2,ビズボ大手町駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/chiyodaku/bizbootemachiekimae-by-pao,35.69080898087188,139.76430616743434,〒101-0054 東京都千代田区神田錦町1-21-2,OK,https://e-office.space/spaces/kanto/tokyo/chiyodaku/bizbootemachiekimae-by-pao,e-office
いいオフィス,,いいオフィス浅草,東京都,東京都台東区雷門二丁目19番16号 VORT浅草江戸通り 4階,浅草駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/asakusa-by-iio,35.7101136,139.7971105,〒111-0034 東京都台東区雷門二丁目19番16号 VORT浅草江戸通り 4階,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/asakusa-by-iio,e-office
いいオフィス,,上野 by ExeWorks上野店,東京都,東京都台東区東上野2-13-2 上野スカイビル,新御徒町駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/ueno-by-exeworks,35.709306747452814,139.77796413918247,〒110-0015 東京都台東区東上野2-13-2 上野スカイビル,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/ueno-by-exeworks,e-office
いいオフィス,,上野店 by FEEEP,東京都,東京都台東区上野6-16-15 フォーライフ上野駅前ビル2F,フォーライフ上野駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/ueno-by-feeep,35.711172555123966,139.77620743425712,〒110-0005 東京都台東区上野6-16-15 フォーライフ上野駅前ビル2F,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/ueno-by-feeep,e-office
いいオフィス,,いいオフィス御徒町,東京都,東京都台東区上野4-2-1 江戸っ子ビル３F,御徒町駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/okachimachi-by-iio,35.70810956802508,139.77413939158112,〒110-0005 東京都台東区上野4-2-1 江戸っ子ビル３F,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/okachimachi-by-iio,e-office
いいオフィス,,ワークブース上野 by PaO,東京都,東京都台東区上野6-7-15 石川ビル3階,上野駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/workboothueno-by-pao,35.710019835953375,139.776261082093,〒110-0005 東京都台東区上野6-7-15 石川ビル3階,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/workboothueno-by-pao,e-office
いいオフィス,,カフェ・ド・クリエ御徒町 by CHATBOX,東京都,東京都台東区上野5丁目23-13 モルト・ソーニャ1・2Ｆ,仲御徒町駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/cafedecrie-okachimachi-by-remoteworkbox,35.706363880875955,139.77584958404395,〒1100005 東京都台東区上野5丁目23-13 モルト・ソーニャ1・2Ｆ,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/cafedecrie-okachimachi-by-remoteworkbox,e-office
いいオフィス,,SpemaBOX_蔵前駅 by Pao,東京都,東京都台東区蔵前2丁目6-7 MyCUBE by MYSTAYS 浅草蔵前 2階,蔵前駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/spemaboxkuramaeeki-by-Pao,35.703872287516326,139.79196167864296,〒111-0051 東京都台東区蔵前2丁目6-7 MyCUBE by MYSTAYS 浅草蔵前 2階,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/spemaboxkuramaeeki-by-Pao,e-office
いいオフィス,,浅草橋 by Island Japan,東京都,東京都台東区柳橋2-7-4,浅草橋駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/taitoku/asakusabashi-by-island-japan,35.69896394749926,139.7875717149491,〒111-0052 東京都台東区柳橋2-7-4,OK,https://e-office.space/spaces/kanto/tokyo/taitoku/asakusabashi-by-island-japan,e-office
いいオフィス,,Pao Work 北千住 by PaO,東京都,東京都足立区千住旭町20-12 ラフォート北千住1階,北千住駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/adachiku/paoworkkitasenju-by-pao,35.7480424684579,139.80983992589043,〒120-0026 東京都足立区千住旭町20-12 ラフォート北千住1階,OK,https://e-office.space/spaces/kanto/tokyo/adachiku/paoworkkitasenju-by-pao,e-office
いいオフィス,,五反野 by 8Knot,東京都,東京都足立区足立3-33-3 ヤオキン商事株式会社第2ビル3階,五反野駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/adachiku/gotanno-by-8knot,35.76579372206982,139.80904648012907,〒120-0015 東京都足立区足立3-33-3 ヤオキン商事株式会社第2ビル3階,OK,https://e-office.space/spaces/kanto/tokyo/adachiku/gotanno-by-8knot,e-office
いいオフィス,,五反野 by ツナグ,東京都,東京都足立区弘道１丁目5-20,綾瀬駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/adachiku/gotanno-by-tsunagu,35.766578,139.813519,〒120-0013 東京都足立区弘道１丁目5-20,OK,https://e-office.space/spaces/kanto/tokyo/adachiku/gotanno-by-tsunagu,e-office
いいオフィス,,竹ノ塚 by てんくんスペース,東京都,東京都足立区竹ノ塚1-13-13 日の出ドライクリーニング竹ノ塚店2F,竹ノ塚駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/adachiku/takenotsuka-by-tenkunspace,35.79099886315375,139.792887496225,〒121-0813 東京都足立区竹ノ塚1-13-13 日の出ドライクリーニング竹ノ塚店2F,OK,https://e-office.space/spaces/kanto/tokyo/adachiku/takenotsuka-by-tenkunspace,e-office
いいオフィス,,ワークスポット葛飾 by PaO,東京都,東京都葛飾区白鳥2-16-22-103,綾瀬駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/katsushikaku/workspotkatsushika-by-pao,35.74737804385657,139.84596790918022,〒125-0063 東京都葛飾区白鳥2-16-22-103,OK,https://e-office.space/spaces/kanto/tokyo/katsushikaku/workspotkatsushika-by-pao,e-office
いいオフィス,,新小岩 by ファーストスペース,東京都,東京都葛飾区新小岩2-20-8,新小岩駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/katsushikaku/shinkoiwa-by-firstspace,35.71717125311786,139.8622548857122,〒124-0024 東京都葛飾区新小岩2-20-8,OK,https://e-office.space/spaces/kanto/tokyo/katsushikaku/shinkoiwa-by-firstspace,e-office
いいオフィス,,新小岩 by 東京tebiki隣,東京都,東京都葛飾区新小岩2-7-16,新小岩駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/katsushikaku/shinkoiwa-by-tebiki,35.71644163320202,139.8603950185666,〒124-0024 東京都葛飾区新小岩2-7-16,OK,https://e-office.space/spaces/kanto/tokyo/katsushikaku/shinkoiwa-by-tebiki,e-office
いいオフィス,,池袋東口店 by FEEEP,東京都,東京都豊島区南池袋1-22-1 池袋1221ビル2F,池袋駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/toshimaku/ikebukurohigashiguchi-by-feeep,35.72898863350834,139.7122895301767,〒171-0022 東京都豊島区南池袋1-22-1 池袋1221ビル2F,OK,https://e-office.space/spaces/kanto/tokyo/toshimaku/ikebukurohigashiguchi-by-feeep,e-office
いいオフィス,,池袋 by co-ba ikebukuro station,東京都,東京都豊島区西池袋一丁目17番7号 池袋ルミエール ビル4F,池袋駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/toshimaku/ikebukurostation-by-co-ba,35.73106405230005,139.70856412284712,〒171-0021 東京都豊島区西池袋一丁目17番7号 池袋ルミエール ビル4F,OK,https://e-office.space/spaces/kanto/tokyo/toshimaku/ikebukurostation-by-co-ba,e-office
いいオフィス,,いいオフィス池袋,東京都,東京都豊島区東池袋1-40-3 池袋ハタビル3階,池袋駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/toshimaku/ikebukuro-by-iio,35.73195700270489,139.71372875914193,〒170-0013 東京都豊島区東池袋1-40-3 池袋ハタビル3階,OK,https://e-office.space/spaces/kanto/tokyo/toshimaku/ikebukuro-by-iio,e-office
いいオフィス,,大森 by HAKADORUアトレ大森店,東京都,東京都大田区大森北1-6-16 アトレ大森店５Ｆ,大森駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/otaku/omori-by-hakadoru,35.588540627482274,139.7282298569993,〒143-0016 東京都大田区大森北1-6-16 アトレ大森店５Ｆ,OK,https://e-office.space/spaces/kanto/tokyo/otaku/omori-by-hakadoru,e-office
いいオフィス,,雪が谷大塚 by ゆたか,東京都,東京都大田区南雪谷2-12-9 第５ゆたかビル３階,雪が谷大塚駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/otaku/yukigayaotsuka-by-yutaka,35.591262647968804,139.68119083515086,〒145-0066 東京都大田区南雪谷2-12-9 第５ゆたかビル３階,OK,https://e-office.space/spaces/kanto/tokyo/otaku/yukigayaotsuka-by-yutaka,e-office
いいオフィス,,いいオフィス蒲田,東京都,東京都大田区西蒲田7-28-5 中島ビル 地下1F,蒲田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/otaku/kamata-by-iio,35.563503940055384,139.71496853069868,〒144-0051 東京都大田区西蒲田7-28-5 中島ビル 地下1F,OK,https://e-office.space/spaces/kanto/tokyo/otaku/kamata-by-iio,e-office
いいオフィス,,東急プラザ蒲田 by RemoteworkBOX,東京都,東京都大田区西蒲田７丁目６９-１ 東急プラザ蒲田7F,蒲田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/otaku/tokyu-plaza-kamata-by-remoteworkbox,35.56197133495043,139.71536489459777,〒144-0051 東京都大田区西蒲田７丁目６９-１ 東急プラザ蒲田7F,OK,https://e-office.space/spaces/kanto/tokyo/otaku/tokyu-plaza-kamata-by-remoteworkbox,e-office
いいオフィス,,西大井 by IDEABOX,東京都,東京都品川区西大井1-15-9,中延駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/nishioi-by-ideabox,35.6005925251239,139.72568417580516,〒140-0015 東京都品川区西大井1-15-9,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/nishioi-by-ideabox,e-office
いいオフィス,,武蔵小山 by リンクフロンティア,東京都,東京都品川区小山4-9-4 PERLE BLANCHE 3階,戸越駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/musashikoyama-by-link-fr,35.618800749697584,139.70292585417064,〒142-0062 東京都品川区小山4-9-4 PERLE BLANCHE 3階,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/musashikoyama-by-link-fr,e-office
いいオフィス,,いいオフィス目黒,東京都,東京都品川区上大崎2-12-7 目黒I-Nビル8階,目黒駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/meguro-by-iio,35.63484461410185,139.7163518700861,〒141-0021 東京都品川区上大崎2-12-7 目黒I-Nビル8階,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/meguro-by-iio,e-office
いいオフィス,,青物横丁 by U-make,東京都,"東京都品川区南品川5-16-7 U-make南品川 B1F,1F",戸越駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/aomonoyokocho-by-u-make,35.609299673801935,139.7422580271852,"〒140-0004 東京都品川区南品川5-16-7 U-make南品川 B1F,1F",OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/aomonoyokocho-by-u-make,e-office
いいオフィス,,いいオフィス五反田駅前,東京都,東京都品川区東五反田1丁目14-14 北原ビル6階,いいオフィス五反田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/gotandaekimae-by-iio,35.626069137236385,139.72480175929195,〒141-0022 東京都品川区東五反田1丁目14-14 北原ビル6階,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/gotandaekimae-by-iio,e-office
いいオフィス,,ビズボ五反田東口 by PaO,東京都,東京都品川区東五反田1-11-12,五反田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/bizbogotandahigashiguchi-by-pao,35.627335767241,139.72501698294366,〒141-0022 東京都品川区東五反田1-11-12,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/bizbogotandahigashiguchi-by-pao,e-office
いいオフィス,,大井町 by MICAN,東京都,東京都品川区大井1-6-3 アゴラ大井町3階,大井町駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/oimachi-by-mican,35.60683037999523,139.7335712910782,〒140-0014 東京都品川区大井1-6-3 アゴラ大井町3階,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/oimachi-by-mican,e-office
いいオフィス,,大井町 by カテナ,東京都,東京都品川区大井1-27-6 ガーネットビル B1F,中延駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/oimachi-by-catena,35.60624788283302,139.7321065898443,〒141-0014 東京都品川区大井1-27-6 ガーネットビル B1F,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/oimachi-by-catena,e-office
いいオフィス,,五反田 by iiO,東京都,東京都品川区西五反田２丁目１０-８ ドルミ五反田ドゥメゾン３０６,五反田駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/gotanda-by-iio,35.6271260623947,139.72083963736108,〒141-0031 東京都品川区西五反田２丁目１０-８ ドルミ五反田ドゥメゾン３０６,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/gotanda-by-iio,e-office
いいオフィス,,VACANCY OFFICE GOTANDA by CHATBOX,東京都,東京都品川区大崎4-1-7 1階,五反田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/shinagawaku/vacancy-office-gotanda-by-remoteworkbox,35.62218506353143,139.72270160815168,〒141-0032 東京都品川区大崎4-1-7 1階,OK,https://e-office.space/spaces/kanto/tokyo/shinagawaku/vacancy-office-gotanda-by-remoteworkbox,e-office
いいオフィス,,世田谷池ノ上 by DOTEMA,東京都,東京都世田谷区代沢2-48-3,池ノ上駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/ikenoue-by-dotema,35.66015032403604,139.6757343358371,〒155-0032 東京都世田谷区代沢2-48-3,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/ikenoue-by-dotema,e-office
いいオフィス,,いいオフィス下北沢駅前,東京都,東京都世⽥⾕区北沢２丁⽬ 23-7 パル・メゾン・デ・ルーミー201,いいオフィス下北沢駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/shimokitazawaekimae-by-iio,35.66153675973041,139.66597896733288,〒155-0031 東京都世⽥⾕区北沢２丁⽬ 23-7 パル・メゾン・デ・ルーミー201,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/shimokitazawaekimae-by-iio,e-office
いいオフィス,,下北沢 by KanadeBako,東京都,東京都世田谷区北沢 2-5-2 下北沢ビッグベンビル 5F,下北沢駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/shimokitazawa-by-kanadebako,35.66091805232401,139.66891719381928,〒155-0031 東京都世田谷区北沢 2-5-2 下北沢ビッグベンビル 5F,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/shimokitazawa-by-kanadebako,e-office
いいオフィス,,祖師谷大蔵 by WorkandPlaySOSHIGAYA,東京都,東京都世田谷区祖師谷3-8-11 リエゾンМ1階,祖師ヶ谷大蔵駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/soshigayaokura-by-workandplay,35.64267944226547,139.60496232656195,〒157-0072 東京都世田谷区祖師谷3-8-11 リエゾンМ1階,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/soshigayaokura-by-workandplay,e-office
いいオフィス,,世田谷豪徳寺 by Working cafe halo,東京都,東京都世田谷区豪徳寺1-23-23 Closhe豪徳寺102,豪徳寺駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/gotokuji-by-cafehalo,35.6519143538456,139.64635797680808,〒154-0021 東京都世田谷区豪徳寺1-23-23 Closhe豪徳寺102,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/gotokuji-by-cafehalo,e-office
いいオフィス,,いいオフィス二子玉川,東京都,東京都世田谷区玉川3-6-7 横溝ビル2階,二子玉川駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/futakotamagawa-by-iio,35.61261328244893,139.6261606011052,〒158-0094 東京都世田谷区玉川3-6-7 横溝ビル2階,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/futakotamagawa-by-iio,e-office
いいオフィス,,いいオフィス下北沢,東京都,東京都世田谷区北沢2-28-2 深澤ビル2階,下北沢駅,個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/shimokitazawa-by-annex1,35.663143531139156,139.6659455845088,〒155-0031 東京都世田谷区北沢2-28-2 深澤ビル2階,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/shimokitazawa-by-annex1,e-office
いいオフィス,,明大前 by SaCuLa明大前,東京都,東京都世田谷区松原1-38-8 村山ビル2B,明大前駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/meidaimae-by-sacula,35.66912636305645,139.65075699603995,〒156-0043 東京都世田谷区松原1-38-8 村山ビル2B,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/meidaimae-by-sacula,e-office
いいオフィス,,千歳烏山 by SaCuLa 千歳烏山,東京都,東京都世田谷区南烏山6-27-1 宿谷ビル201号,千歳烏山駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/chitosekarasuyama-by-sacula,35.67034068641975,139.59886737296497,〒157-0062 東京都世田谷区南烏山6-27-1 宿谷ビル201号,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/chitosekarasuyama-by-sacula,e-office
いいオフィス,,cocony三軒茶屋 by PaO,東京都,東京都世田谷区太子堂4-5-2 タロウビル4階,中目黒駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/coconysangenjaya-by-pao,35.64320710615097,139.66719441588612,〒154-0004 東京都世田谷区太子堂4-5-2 タロウビル4階,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/coconysangenjaya-by-pao,e-office
いいオフィス,,SpemaBOX_駒沢大学駅前 by PaO,東京都,東京都世田谷区上馬3-18-14 ファミリーマート駒沢大学駅前店店内2階,ファミリーマート駒沢大学駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/setagayaku/minimalworkspacekomazawadaigaku-by-pao,35.633324644658245,139.66200077617322,〒154-0011 東京都世田谷区上馬3-18-14 ファミリーマート駒沢大学駅前店店内2階,OK,https://e-office.space/spaces/kanto/tokyo/setagayaku/minimalworkspacekomazawadaigaku-by-pao,e-office
いいオフィス,,浜松町 by A-Point,東京都,東京都港区海岸1-9-18 国際浜松町ビル 4F,大門駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-by-a-point,35.655598241999925,139.7614146175273,〒105-0022 東京都港区海岸1-9-18 国際浜松町ビル 4F,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-by-a-point,e-office
いいオフィス,,いいオフィス品川,東京都,東京都港区港南2-2-14 協和ビルディング7・8階,品川駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/shinagawa-by-iio,35.6289295,139.7419969,〒108-0075 東京都港区港南2-2-14 協和ビルディング7・8階,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/shinagawa-by-iio,e-office
いいオフィス,,大門浜松町 by リブポート浜松町,東京都,東京都港区浜松町2-5-3,浜松町駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-by-libport,35.6543530119294,139.75648888096418,〒105-0013 東京都港区浜松町2-5-3,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-by-libport,e-office
いいオフィス,,新橋 by BISTATION,東京都,東京都港区新橋2-20-15 新橋駅前ビル1号館6階,新橋駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/shinbashi-by-bistation,35.666341999928,139.75954154458557,〒105-0004 東京都港区新橋2-20-15 新橋駅前ビル1号館6階,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/shinbashi-by-bistation,e-office
いいオフィス,,浜松町 by wedo,東京都,東京都港区芝大門１丁目６-６ 芝大門ヤマトビル ３F,大門駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-by-wedo,35.657732387291595,139.75416240722063,〒105-0012 東京都港区芝大門１丁目６-６ 芝大門ヤマトビル ３F,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-by-wedo,e-office
いいオフィス,,浜松町大門 by リンクフロンティア,東京都,東京都港区浜松町2-2-3 INPACビル 3F,大門駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-daimon-by-link-fr,35.65546900834012,139.75497566861247,〒105-0013 東京都港区浜松町2-2-3 INPACビル 3F,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/hamamatsucho-daimon-by-link-fr,e-office
いいオフィス,,いいオフィス赤坂見附,東京都,東京都港区赤坂3-9-4 サカタニビル 5階,赤坂見附駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/akasakamitsuke-by-iio,35.67706229881996,139.73640562317735,〒107-0052 東京都港区赤坂3-9-4 サカタニビル 5階,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/akasakamitsuke-by-iio,e-office
いいオフィス,,いいオフィス田町,東京都,東京都港区芝5丁目20-11 朝倉ビル4階,三田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/tamachi-by-iio,35.64746409507693,139.7475405976357,〒108-0014 東京都港区芝5丁目20-11 朝倉ビル4階,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/tamachi-by-iio,e-office
いいオフィス,,品川 by リブポート品川,東京都,東京都港区港南1-8-15 Wビル2F,泉岳寺駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/shinagawa-by-libport,35.63038830495268,139.74419120632896,〒108-0075 東京都港区港南1-8-15 Wビル2F,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/shinagawa-by-libport,e-office
いいオフィス,,芝浦 by ヨコソーレインボータワー,東京都,東京都港区海岸3-20-20 ヨコソーレインボータワー10階,三田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/shibaura-by-yokoso,35.63999549365682,139.75650162180864,〒108-0022 東京都港区海岸3-20-20 ヨコソーレインボータワー10階,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/shibaura-by-yokoso,e-office
いいオフィス,,いいオフィス南麻布,東京都,東京都港区南麻布2丁目15番5号,泉岳寺駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/minamiazabu-by-iio,35.646671843597204,139.73432841226838,〒106-0047 東京都港区南麻布2丁目15番5号,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/minamiazabu-by-iio,e-office
いいオフィス,,いいオフィス新橋,東京都,東京都港区新橋2-19-2 リプロ新橋ビル6階,新橋駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/shimbashi-by-iio,35.66688040759989,139.75954147823256,〒105-0004 東京都港区新橋2-19-2 リプロ新橋ビル6階,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/shimbashi-by-iio,e-office
いいオフィス,,ニュー新橋ビル店 by FEEEP,東京都,東京都港区新橋2-16-1 ニュー新橋ビル1F 127区画,新橋駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/newshinbashi-by-feeep,35.66630993007384,139.7573820725371,〒105-0004 東京都港区新橋2-16-1 ニュー新橋ビル1F 127区画,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/newshinbashi-by-feeep,e-office
いいオフィス,,ワークブース新橋駅前 by PaO,東京都,東京都港区新橋3丁目21-2 江藤ビル4B,ワークブース新橋駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/workboothshimbashiekimae-by-pao,35.66523686644631,139.75792020175493,〒105-0004 東京都港区新橋3丁目21-2 江藤ビル4B,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/workboothshimbashiekimae-by-pao,e-office
いいオフィス,,ニュー新橋ビル by CHATBOX,東京都,東京都港区新橋２丁目１６-１ ニュー新橋ビル 517号室,新橋駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/new-shimbashibuilding-by-remoteworkbox,35.66642660726138,139.75735721879903,〒105-0004 東京都港区新橋２丁目１６-１ ニュー新橋ビル 517号室,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/new-shimbashibuilding-by-remoteworkbox,e-office
いいオフィス,,三田 by スペラボ三田,東京都,東京都港区芝4-7-7 ビラ・アペックス田町7F,三田駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/mita-by-spalab,35.64903909133682,139.75227915603676,〒108-0014 東京都港区芝4-7-7 ビラ・アペックス田町7F,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/mita-by-spalab,e-office
いいオフィス,,ビズボ赤坂見附駅前 by PaO,東京都,東京都港区赤坂3-10-5,ビズボ赤坂見附駅,完全個室ブース,,,,いいオフィス公式サイト,https://e-office.space/spaces/kanto/tokyo/minatoku/bizboakasakamitsuke-by-pao,35.67597780563792,139.7369200553349,〒107-0052 東京都港区赤坂3-10-5,OK,https://e-office.space/spaces/kanto/tokyo/minatoku/bizboakasakamitsuke-by-pao,e-office
